POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,Vehicle Type,Direct Dispatch,Comments,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass
18-09-2020,18-09-2020,18-09-2020,10005873,Cart Services Private Limited _ Lucknow_Grocery,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,UP02,Pallet Company India Lucknow,10005873,Cart Services Private Limited _ Lucknow_Grocery,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,486,Nos,1950,2020/2248,06-08-2020,16-09-2020,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1247,0,0,,Wooden Pallet
18-09-2020,18-09-2020,18-09-2020,10001216,Cart Services Pvt. Ltd. _ Bangalore _Dasanapura,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10001216,Cart Services Pvt. Ltd. - Bangalore (Dasanapura),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/2258,06-08-2020,16-09-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1246,0,,,Wooden Pallet
18-09-2020,18-09-2020,18-09-2020,10005878,Cart Services Pvt. Ltd. _ Bangalore,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10005878,Cart Services Pvt. Ltd. _ Bangalore,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2020/2306,08-08-2020,16-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1243,0,,,Wooden Pallet
18-09-2020,18-09-2020,18-09-2020,10005878,Cart Services Pvt. Ltd. _ Bangalore,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10005878,Cart Services Pvt. Ltd. _ Bangalore,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2020/2306,08-08-2020,16-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1245,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10006015,Cart Services Pvt. Ltd. _ Delhi_LML_MDL,FMCG,North,RENTAL,Delhi,Delhi,UP03,Pallet Company India G.Noida New,10006015,Cart Services Pvt. Ltd. _ Delhi_LML_MDL,Allot,Pallet CompanyOUT,8500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3916,18-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10006018,Cart Services Pvt. Ltd. _ Bangalore _ Satellite Hub_WFL,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10006018,Cart Services Pvt. Ltd. _ Bangalore _ Satellite Hub_WFL,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3920,18-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1273,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,TN01,Pallet Company India Chennai,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,Allot,Pallet CompanyOUT,0,Vendor Transport,Wooden Pallet,A010000023,526,Nos,1950,2020/2320,08-08-2020,02-09-2020,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1277,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10006020,Cart Services Pvt. Ltd. _ Bangalore _ Bulk Hub BLR1,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10006020,Cart Services Pvt. Ltd. _ Bangalore _ Bulk Hub BLR1,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3938,19-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1274,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10005930,Cart Services Pvt  Ltd  _ Bhiwandi _C2 C3_Antariksh,FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005930,Cart Services Pvt  Ltd  _ Bhiwandi _C2 C3_Antariksh,Allot,Pallet CompanyOUT,9300,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/3528,09-09-2020,11-09-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10001537,Cart Services Pvt. Ltd. _ Hyderabad _Medak 2180 Flex,FMCG,South,RENTAL,Hyderabad,Telangana,TL01,Pallet Company India Hyderabad,10001537,Cart Services Pvt. Ltd. - Hyderabad (Medak 2180 Flex),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,460,Nos,1950,2020/3585,10-09-2020,14-09-2020,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1271,0,,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10005873,Cart Services Private Limited _ Lucknow_Grocery,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,UP02,Pallet Company India Lucknow,10005873,Cart Services Private Limited _ Lucknow_Grocery,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,486,Nos,1950,2020/2248,06-08-2020,16-09-2020,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1263,0,0,,Wooden Pallet
19-09-2020,19-09-2020,19-09-2020,10006009,Cart Services Pvt Ltd _ Virar,FMCG,West,RENTAL,Virar,Maharashtra,MH03,Pallet Company India Bhiwandi,10006009,Cart Services Pvt Ltd _ Virar,Allot,Pallet CompanyOUT,7500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3891,18-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10006028,Cart Services Pvt. Ltd. _ Gurgaon _ Satellite Hub_BLP,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006028,Cart Services Pvt. Ltd. _ Gurgaon _ Satellite Hub_BLP,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3994,21-09-2020,22-09-2020,C,,Rent,Ecommerce,Allot,20ft Vehicle,Y,,1287,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10001537,Cart Services Pvt. Ltd. _ Hyderabad _Medak 2180 Flex,FMCG,South,RENTAL,Hyderabad,Telangana,TL01,Pallet Company India Hyderabad,10001537,Cart Services Pvt. Ltd. - Hyderabad (Medak 2180 Flex),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,484,Nos,1950,2020/3585,10-09-2020,14-09-2020,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1288,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10005878,Cart Services Pvt. Ltd. _ Bangalore,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10005878,Cart Services Pvt. Ltd. _ Bangalore,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2020/2306,08-08-2020,16-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,1285,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10006017,Cart Services Pvt. Ltd. _ Kolkata_ BulkHub_KOL,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10006017,Cart Services Pvt. Ltd. _ Kolkata_ BulkHub_KOL,Allot,Pallet CompanyOUT,8400,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3918,18-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10006028,Cart Services Pvt. Ltd. _ Gurgaon _ Satellite Hub_BLP,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006028,Cart Services Pvt. Ltd. _ Gurgaon _ Satellite Hub_BLP,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3994,21-09-2020,22-09-2020,C,,Rent,Ecommerce,Allot,20ft Vehicle,Y,,1289,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10006016,Cart Services Pvt. Ltd. _ Delhi_ Satellite Hub_MDK,FMCG,North,RENTAL,Delhi,Delhi,UP03,Pallet Company India G.Noida New,10006016,Cart Services Pvt. Ltd. _ Delhi_ Satellite Hub_MDK,Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2020/3917,18-09-2020,21-09-2020,C,,Rent,Ecommerce,Allot,22ft Vehicle,N,,,0,,,Wooden Pallet
21-09-2020,21-09-2020,21-09-2020,10005930,Cart Services Pvt  Ltd  _ Bhiwandi _C2 C3_Antariksh,FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005930,Cart Services Pvt  Ltd  _ Bhiwandi _C2 C3_Antariksh,Allot,Pallet CompanyOUT,9300,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/3528,09-09-2020,11-09-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
